address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,list_url,date_scraped,listing_id,listing_time
3101 Wisteria Ave,Baltimore,MD,21214,"$324,000",,-,"2,160",39.351128,-76.55933,House for sale,https://www.zillow.com/homedetails/3101-Wisteria-Ave-Baltimore-MD-21214/131353266_zpid/,06-23-2022_21:52:58,131353266,"Price cut: $50,900 (Jun 8)"
LOT 15 Vinewood Pl,Gwynn Oak,MD,21207,"$44,500",,,"7,405",39.307644,-76.71071,Lot / Land for sale,https://www.zillow.com/homedetails/LOT-15-Vinewood-Pl-Gwynn-Oak-MD-21207/2063073547_zpid/,06-23-2022_21:52:58,2063073547,27 days on Zillow
1904 Bank St,Baltimore,MD,21231,"$380,000",3,4,"1,792",39.286953,-76.589935,Townhouse for sale,https://www.zillow.com/homedetails/1904-Bank-St-Baltimore-MD-21231/36436285_zpid/,06-23-2022_21:52:58,36436285,27 days on Zillow
727 N Chester St,Baltimore,MD,21205,"$265,000",3,4,"2,025",39.299248,-76.58764,Townhouse for sale,https://www.zillow.com/homedetails/727-N-Chester-St-Baltimore-MD-21205/36444110_zpid/,06-23-2022_21:52:58,36444110,"Price cut: $20,000 (Jun 21)"
5602 Plainfield Ave,Baltimore,MD,21206,"$275,000",2,1,"1,055",39.338257,-76.54165,House for sale,https://www.zillow.com/homedetails/5602-Plainfield-Ave-Baltimore-MD-21206/36566518_zpid/,06-23-2022_21:52:58,36566518,"Price cut: $5,000 (Jun 16)"
3611 Belair Rd,Baltimore,MD,21213,"$74,000",4,2,"1,386",39.324413,-76.56955,Townhouse for sale,https://www.zillow.com/homedetails/3611-Belair-Rd-Baltimore-MD-21213/36573755_zpid/,06-23-2022_21:52:58,36573755,27 days on Zillow
4612 Fait Ave,Baltimore,MD,21224,"$330,000",2,4,"1,600",39.284138,-76.556564,Townhouse for sale,https://www.zillow.com/homedetails/4612-Fait-Ave-Baltimore-MD-21224/119196905_zpid/,06-23-2022_21:52:58,119196905,28 days on Zillow
648 Dover St,Baltimore,MD,21230,"$199,900",2,2,858,39.285774,-76.62531,Townhouse for sale,https://www.zillow.com/homedetails/648-Dover-St-Baltimore-MD-21230/36535521_zpid/,06-23-2022_21:52:58,36535521,3D Homes Icon3D Tour
5019 Frederick Ave,Baltimore,MD,21229,"$210,000",3,1,"1,140",39.28107,-76.697716,Townhouse for sale,https://www.zillow.com/homedetails/5019-Frederick-Ave-Baltimore-MD-21229/36545516_zpid/,06-23-2022_21:52:58,36545516,"Price cut: $10,000 (Jun 20)"
3601 9th St,Baltimore,MD,21225,"$99,900",3,1,960,39.23444,-76.59773,Townhouse for sale,https://www.zillow.com/homedetails/3601-9th-St-Baltimore-MD-21225/36551628_zpid/,06-23-2022_21:52:58,36551628,29 days on Zillow
