address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,listing_id,list_url,date_scraped
780 Lamont St NW,Washington,DC,20010,"$635,000",2,1,844,38.93065,-77.02577,Townhouse for sale,474639,https://www.zillow.com/homedetails/780-Lamont-St-NW-Washington-DC-20010/474639_zpid/,06-10-2022_19:45:18
802 Quintana Pl NW,Washington,DC,20011,"$849,900",4,4,"1,768",38.964214,-77.02458,House for sale,476804,https://www.zillow.com/homedetails/802-Quintana-Pl-NW-Washington-DC-20011/476804_zpid/,06-10-2022_19:45:18
815 Longfellow St NW,Washington,DC,20011,"$919,900",4,4,"2,200",38.957645,-77.02473,Townhouse for sale,476979,https://www.zillow.com/homedetails/815-Longfellow-St-NW-Washington-DC-20011/476979_zpid/,06-10-2022_19:45:18
808 Delafield Pl NW,Washington,DC,20011,"$725,000",2,3,"1,385",38.94887,-77.024086,Townhouse for sale,477558,https://www.zillow.com/homedetails/808-Delafield-Pl-NW-Washington-DC-20011/477558_zpid/,06-10-2022_19:45:18
35 Adams St NW,Washington,DC,20001,"$1,450,000",4,4,"2,621",38.920555,-77.01036,Townhouse for sale,481178,https://www.zillow.com/homedetails/35-Adams-St-NW-Washington-DC-20001/481178_zpid/,06-10-2022_19:45:18
709 Gallatin St NW,Washington,DC,20011,"$1,099,900",4,4,"1,754",38.95232,-77.02266,Townhouse for sale,481971,https://www.zillow.com/homedetails/709-Gallatin-St-NW-Washington-DC-20011/481971_zpid/,06-10-2022_19:45:18
5235 8th St NW,Washington,DC,20011,"$650,000",3,2,"1,745",38.953735,-77.02358,Townhouse for sale,482023,https://www.zillow.com/homedetails/5235-8th-St-NW-Washington-DC-20011/482023_zpid/,06-10-2022_19:45:18
1515 15th St NW APT 206,Washington,DC,20005,"$575,000",1,2,675,38.910015,-77.03412,Condo for sale,88805863,https://www.zillow.com/homedetails/1515-15th-St-NW-APT-206-Washington-DC-20005/88805863_zpid/,06-10-2022_19:45:18
475 K St NW UNIT 1102,Washington,DC,20001,"$785,000",2,2,"1,147",38.902657,-77.01825,Condo for sale,88805960,https://www.zillow.com/homedetails/475-K-St-NW-UNIT-1102-Washington-DC-20001/88805960_zpid/,06-10-2022_19:45:18
Home 416 Plan,,,,"$329,900",-,1,438,38.875854,-77.00857,New construction,2066831563,https://www.zillow.com/community/avidian/2066831563_zpid/,06-10-2022_19:45:18
Whitlow Plan,,,,"$939,900",3,2,"2,086",38.928482,-77.00049,New construction,2063164853,https://www.zillow.com/community/brookland-grove/2063164853_zpid/,06-10-2022_19:45:18
The Lexicon - 419 Plan,,,,"$616,400",2,2,643,38.910206,-77.00735,New construction,2067330491,https://www.zillow.com/community/lexicon/2067330491_zpid/,06-10-2022_19:45:18
1910 Kalorama Rd NW APT 505,Washington,DC,20009,"$565,000",1,1,753,38.919113,-77.04554,Condo for sale,118233982,https://www.zillow.com/homedetails/1910-Kalorama-Rd-NW-APT-505-Washington-DC-20009/118233982_zpid/,06-10-2022_19:45:18
920 I St NW APT 710,Washington,DC,20001,"$1,095,000",2,2,"1,124",38.900757,-77.02451,Condo for sale,121038532,https://www.zillow.com/homedetails/920-I-St-NW-APT-710-Washington-DC-20001/121038532_zpid/,06-10-2022_19:45:18
1451 Park Rd NW APT 115,Washington,DC,20010,"$210,000",,1,284,38.930992,-77.03438,Condo for sale,121038586,https://www.zillow.com/homedetails/1451-Park-Rd-NW-APT-115-Washington-DC-20010/121038586_zpid/,06-10-2022_19:45:18
1223 Kenyon St NW #3,Washington,DC,20010,"$899,900",2,2,"1,305",38.929962,-77.02887,Townhouse for sale,123824786,https://www.zillow.com/homedetails/1223-Kenyon-St-NW-3-Washington-DC-20010/123824786_zpid/,06-10-2022_19:45:18
4211 3rd St NW,Washington,DC,20011,"$1,175,000",5,4,"2,140",38.942596,-77.01508,Townhouse for sale,487405,https://www.zillow.com/homedetails/4211-3rd-St-NW-Washington-DC-20011/487405_zpid/,06-10-2022_19:45:18
6304 N Capitol St NW,Washington,DC,20011,"$649,900",4,3,"1,618",38.96667,-77.00926,House for sale,488626,https://www.zillow.com/homedetails/6304-N-Capitol-St-NW-Washington-DC-20011/488626_zpid/,06-10-2022_19:45:18
1346 Downing St NE,Washington,DC,20018,"$649,900",3,3,"1,464",38.92062,-76.98612,Townhouse for sale,498249,https://www.zillow.com/homedetails/1346-Downing-St-NE-Washington-DC-20018/498249_zpid/,06-10-2022_19:45:18
1734 Montello Ave NE,Washington,DC,20002,"$2,600,000",1,1,"1,312",38.90983,-76.9855,House for sale,499866,https://www.zillow.com/homedetails/1734-Montello-Ave-NE-Washington-DC-20002/499866_zpid/,06-10-2022_19:45:18
1611 Meigs Pl NE,Washington,DC,20002,"$360,000",1,1,672,38.905476,-76.9806,House for sale,501358,https://www.zillow.com/homedetails/1611-Meigs-Pl-NE-Washington-DC-20002/501358_zpid/,06-10-2022_19:45:18
3122 Newton St NE,Washington,DC,20018,"$699,900",4,4,"2,014",38.93439,-76.96314,House for sale,504578,https://www.zillow.com/homedetails/3122-Newton-St-NE-Washington-DC-20018/504578_zpid/,06-10-2022_19:45:18
2605 Newton St NE,Washington,DC,20018,"$725,000",3,2,"1,790",38.933872,-76.96977,House for sale,504655,https://www.zillow.com/homedetails/2605-Newton-St-NE-Washington-DC-20018/504655_zpid/,06-10-2022_19:45:18
1953 H St NE,Washington,DC,20002,"$475,000",4,2,"1,636",38.899975,-76.974594,Townhouse for sale,507050,https://www.zillow.com/homedetails/1953-H-St-NE-Washington-DC-20002/507050_zpid/,06-10-2022_19:45:18
214 54th St SE,Washington,DC,20019,"$460,000",2,2,"1,200",38.88517,-76.92353,House for sale,515302,https://www.zillow.com/homedetails/214-54th-St-SE-Washington-DC-20019/515302_zpid/,06-10-2022_19:45:18
1703 Irving St NE,Washington,DC,20018,"$825,000",4,3,"2,280",38.92886,-76.98045,House for sale,502086,https://www.zillow.com/homedetails/1703-Irving-St-NE-Washington-DC-20018/502086_zpid/,06-10-2022_19:45:18
3100 Central Ave NE,Washington,DC,20018,"$849,000",6,3,"2,498",38.93011,-76.96666,House for sale,54657826,https://www.zillow.com/homedetails/3100-Central-Ave-NE-Washington-DC-20018/54657826_zpid/,06-10-2022_19:45:18
2634 Bowen Rd SE APT 303,Washington,DC,20020,"$165,000",3,1,930,38.860332,-76.99147,Condo for sale,61619321,https://www.zillow.com/homedetails/2634-Bowen-Rd-SE-APT-303-Washington-DC-20020/61619321_zpid/,06-10-2022_19:45:18
777 7th St NW APT 526,Washington,DC,20001,"$524,900",2,2,"1,000",38.8995,-77.02173,Condo for sale,63890222,https://www.zillow.com/homedetails/777-7th-St-NW-APT-526-Washington-DC-20001/63890222_zpid/,06-10-2022_19:45:18
1133 14th St NW APT 204,Washington,DC,20005,"$699,900",2,1,"1,000",38.9048,-77.03169,Condo for sale,71739041,https://www.zillow.com/homedetails/1133-14th-St-NW-APT-204-Washington-DC-20005/71739041_zpid/,06-10-2022_19:45:18
Home 114 Plan,,,,"$794,900",2,3,"1,220",38.912003,-77.00242,New construction,2068980141,https://www.zillow.com/community/city-homes/2068980141_zpid/,06-10-2022_19:45:18
2223 14th St SE,Washington,DC,20020,"$199,950",,,"3,108",38.863613,-76.986374,Lot / Land for sale,183121168,https://www.zillow.com/homedetails/2223-14th-St-SE-Washington-DC-20020/183121168_zpid/,06-10-2022_19:45:18
6803 Cameron Dr NW #501,Washington,DC,20012,"$426,550",1,1,612,38.973064,-77.02831,New construction,2062969378,https://www.zillow.com/homedetails/6803-Cameron-Dr-NW-501-Washington-DC-20012/2062969378_zpid/,06-10-2022_19:45:18
1722 W Virginia Ave NE APT 4,Washington,DC,20002,"$775,000",2,3,"1,710",38.910442,-76.98624,New construction,2062971550,https://www.zillow.com/homedetails/1722-W-Virginia-Ave-NE-APT-4-Washington-DC-20002/2062971550_zpid/,06-10-2022_19:45:18
5131 Hanna Pl SE,Washington,DC,20019,"$544,900",6,3,"2,204",38.879112,-76.92898,House for sale,515842,https://www.zillow.com/homedetails/5131-Hanna-Pl-SE-Washington-DC-20019/515842_zpid/,06-10-2022_19:45:18
3337 5th St SE,Washington,DC,20032,"$599,555",3,3,"2,348",38.84055,-76.99977,House for sale,527728,https://www.zillow.com/homedetails/3337-5th-St-SE-Washington-DC-20032/527728_zpid/,06-10-2022_19:45:18
Hom 101 Plan,,,,"$299,900",1,1,343,38.927505,-77.02279,New construction,2068980165,https://www.zillow.com/community/maddox/2068980165_zpid/,06-10-2022_19:45:18
Home 618 Plan,,,,"$784,900",2,2,"1,048",38.875854,-77.00857,New construction,2068980142,https://www.zillow.com/community/avidian/2068980142_zpid/,06-10-2022_19:45:18
Available Soon Plan,,,,$0,-,-,--,38.878357,-77.023834,New construction,2069118866,https://www.zillow.com/community/amaris/2069118866_zpid/,06-10-2022_19:45:18
1445 Florida Ave NW #2,Washington,DC,20009,"$830,000",2,2,929,38.91999,-77.03341,Townhouse for sale,2063170170,https://www.zillow.com/homedetails/1445-Florida-Ave-NW-2-Washington-DC-20009/2063170170_zpid/,06-10-2022_19:45:18
1224 Euclid St NW #2,Washington,DC,20009,"$899,000",2,3,"1,474",38.923534,-77.02893,Townhouse for sale,247164896,https://www.zillow.com/homedetails/1224-Euclid-St-NW-2-Washington-DC-20009/247164896_zpid/,06-10-2022_19:45:18
1615 Q St NW APT 410,Washington,DC,20009,"$310,000",,1,401,38.911266,-77.03698,Condo for sale,403201,https://www.zillow.com/homedetails/1615-Q-St-NW-APT-410-Washington-DC-20009/403201_zpid/,06-10-2022_19:45:18
618 6th St NE,Washington,DC,20002,"$1,749,000",4,4,"2,310",38.898003,-76.998665,Townhouse for sale,416125,https://www.zillow.com/homedetails/618-6th-St-NE-Washington-DC-20002/416125_zpid/,06-10-2022_19:45:18
1419 10th St NW APT 2,Washington,DC,20001,"$749,000",2,2,"1,050",38.909294,-77.02565,New construction,2064112650,https://www.zillow.com/homedetails/1419-10th-St-NW-APT-2-Washington-DC-20001/2064112650_zpid/,06-10-2022_19:45:18
1435 Clifton St NW #4,Washington,DC,20009,"$450,000",1,1,--,,,New construction,2064314308,https://www.zillow.com/homedetails/1435-Clifton-St-NW-4-Washington-DC-20009/2064314308_zpid/,06-10-2022_19:45:18
2500 Virginia Ave NW #1209,Washington,DC,20037,"$3,250,000",3,4,"3,650",,,Condo for sale,2065686212,https://www.zillow.com/homedetails/2500-Virginia-Ave-NW-1209-Washington-DC-20037/2065686212_zpid/,06-10-2022_19:45:18
1440 N St NW #506,Washington,DC,20005,"$369,500",2,1,731,,,Condo for sale,2070611125,https://www.zillow.com/homedetails/1440-N-St-NW-506-Washington-DC-20005/2070611125_zpid/,06-10-2022_19:45:18
1795 Lanier Pl Nw #1,Washington,DC,20009,"$699,900",2,2,"1,059",38.90364,-77.01989,Condo for sale,2083319311,https://www.zillow.com/homedetails/1795-Lanier-Pl-Nw-1-Washington-DC-20009/2083319311_zpid/,06-10-2022_19:45:18
233 12th St SE,Washington,DC,20003,"$1,350,000",3,2,"3,313",38.8867,-76.99054,Townhouse for sale,2085685088,https://www.zillow.com/homedetails/233-12th-St-SE-Washington-DC-20003/2085685088_zpid/,06-10-2022_19:45:18
1669 Columbia Rd NW APT 411,Washington,DC,20009,"$439,000",2,2,993,38.92573,-77.03869,Condo for sale,2091716135,https://www.zillow.com/homedetails/1669-Columbia-Rd-NW-APT-411-Washington-DC-20009/2091716135_zpid/,06-10-2022_19:45:18
2700 Virginia Ave Nw #1109,Washington,DC,22037,"$475,000",1,2,"1,275",38.899906,-77.056206,Condo for sale,2097052424,https://www.zillow.com/homedetails/2700-Virginia-Ave-Nw-1109-Washington-DC-22037/2097052424_zpid/,06-10-2022_19:45:18
1311 Delaware Ave SW APT S629,Washington,DC,20024,"$168,500",1,1,650,38.873444,-77.01545,Condo for sale,2106083888,https://www.zillow.com/homedetails/1311-Delaware-Ave-SW-APT-S629-Washington-DC-20024/2106083888_zpid/,06-10-2022_19:45:18
555 23rd Pl NE,Washington,DC,20002,"$740,000",3,2,"1,464",38.897404,-76.973076,Townhouse for sale,507286,https://www.zillow.com/homedetails/555-23rd-Pl-NE-Washington-DC-20002/507286_zpid/,06-10-2022_19:45:18
3337 Alden Pl NE,Washington,DC,20019,"$484,900",2,3,"1,364",38.891098,-76.95906,Townhouse for sale,508737,https://www.zillow.com/homedetails/3337-Alden-Pl-NE-Washington-DC-20019/508737_zpid/,06-10-2022_19:45:18
4227 Lane Pl NE,Washington,DC,20019,"$634,900",3,3,"2,060",38.904385,-76.942604,House for sale,510736,https://www.zillow.com/homedetails/4227-Lane-Pl-NE-Washington-DC-20019/510736_zpid/,06-10-2022_19:45:18
1322 T St SE,Washington,DC,20020,"$950,000",8,4,"2,878",38.86776,-76.98593,House for sale,521427,https://www.zillow.com/homedetails/1322-T-St-SE-Washington-DC-20020/521427_zpid/,06-10-2022_19:45:18
1320 T St SE,Washington,DC,20020,"$950,000",8,4,"3,464",38.86776,-76.98607,House for sale,521439,https://www.zillow.com/homedetails/1320-T-St-SE-Washington-DC-20020/521439_zpid/,06-10-2022_19:45:18
3914 Southern Ave SE,Washington,DC,20020,"$255,000",2,1,878,38.862885,-76.9486,Townhouse for sale,523531,https://www.zillow.com/homedetails/3914-Southern-Ave-SE-Washington-DC-20020/523531_zpid/,06-10-2022_19:45:18
1508 V St SE,Washington,DC,20020,"$895,000",8,4,"3,044",38.864876,-76.98326,House for sale,525137,https://www.zillow.com/homedetails/1508-V-St-SE-Washington-DC-20020/525137_zpid/,06-10-2022_19:45:18
3450 23rd St SE,Washington,DC,20020,"$399,900",3,1,"1,696",38.84631,-76.97138,Townhouse for sale,526558,https://www.zillow.com/homedetails/3450-23rd-St-SE-Washington-DC-20020/526558_zpid/,06-10-2022_19:45:18
3618 Martin Luther King Jr Ave SE,Washington,DC,20032,"$550,000",3,2,"1,330",38.83858,-77.00513,House for sale,528511,https://www.zillow.com/homedetails/3618-Martin-Luther-King-Jr-Ave-SE-Washington-DC-20032/528511_zpid/,06-10-2022_19:45:18
4014 Georgia Ave NW #101,Washington,DC,20011,"$369,999",1,1,580,,,New construction,2063411401,https://www.zillow.com/homedetails/4014-Georgia-Ave-NW-101-Washington-DC-20011/2063411401_zpid/,06-10-2022_19:45:18
3619 Georgia Ave NW #302,Washington,DC,20010,"$634,900",2,2,863,,,New construction,2072235814,https://www.zillow.com/homedetails/3619-Georgia-Ave-NW-302-Washington-DC-20010/2072235814_zpid/,06-10-2022_19:45:18
57 N St NW #406,Washington,DC,20001,"$749,900",1,2,"1,135",,,New construction,2075580984,https://www.zillow.com/homedetails/57-N-St-NW-406-Washington-DC-20001/2075580984_zpid/,06-10-2022_19:45:18
1308 4th St SW,Washington,DC,20024,"$550,000",3,2,--,38.874397,-77.017296,Townhouse for sale,2093283027,https://www.zillow.com/homedetails/1308-4th-St-SW-Washington-DC-20024/2093283027_zpid/,06-10-2022_19:45:18
1715 N Capitol St NE APT 3,Washington,DC,20002,"$249,900",1,1,572,38.91311,-77.00867,New construction,2094862116,https://www.zillow.com/homedetails/1715-N-Capitol-St-NE-APT-3-Washington-DC-20002/2094862116_zpid/,06-10-2022_19:45:18
1725 Q St NW APT G2,Washington,DC,20009,"$294,900",,1,578,38.911392,-77.03962,Townhouse for sale,2094998640,https://www.zillow.com/homedetails/1725-Q-St-NW-APT-G2-Washington-DC-20009/2094998640_zpid/,06-10-2022_19:45:18
