address_street,city,state,zip_code,price,beds,baths,area_sq_ft,latitude,longitude,status_text,list_url,date_scraped,listing_id,listing_time
5001 Lamonte Ln APT 4,Houston,TX,77092,"$149,900",2,2,990,29.82319,-95.46435,Condo for sale,https://www.zillow.com/homedetails/5001-Lamonte-Ln-APT-4-Houston-TX-77092/28346092_zpid/,06-23-2022_21:17:09,28346092,2 days on Zillow
4237 S Judson W,Houston,TX,77005,"$1,250,000",4,4,"3,500",29.71947,-95.44585,House for sale,https://www.zillow.com/homedetails/4237-S-Judson-W-Houston-TX-77005/2062691407_zpid/,06-23-2022_21:17:09,2062691407,Open: Sun. 1-3pm
12010 Waterdance Ln,Houston,TX,77095,"$529,000",4,4,"3,976",29.944075,-95.67243,House for sale,https://www.zillow.com/homedetails/12010-Waterdance-Ln-Houston-TX-77095/55475775_zpid/,06-23-2022_21:17:09,55475775,2 days on Zillow
6115 Tyne St,Houston,TX,77007,"$675,000",4,4,"3,168",29.774466,-95.42445,House for sale,https://www.zillow.com/homedetails/6115-Tyne-St-Houston-TX-77007/125462566_zpid/,06-23-2022_21:17:09,125462566,2 days on Zillow
467 Reseda Dr,Webster,TX,77598,"$279,900",3,2,"1,516",29.556028,-95.140434,House for sale,https://www.zillow.com/homedetails/467-Reseda-Dr-Webster-TX-77598/28344141_zpid/,06-23-2022_21:17:09,28344141,2 days on Zillow
12646 Duchess Ln,Houston,TX,77070,"$292,000",3,2,"1,589",29.957924,-95.57653,House for sale,https://www.zillow.com/homedetails/12646-Duchess-Ln-Houston-TX-77070/28448105_zpid/,06-23-2022_21:17:09,28448105,2 days on Zillow
0 N Sam Houston Pkwy E,Houston,TX,77032,"$995,000",,,,29.938112,-95.38,Lot / Land for sale,https://www.zillow.com/homedetails/0-N-Sam-Houston-Pkwy-E-Houston-TX-77032/2089248266_zpid/,06-23-2022_21:17:09,2089248266,2 days on Zillow
10546 Bucknell Rd,Houston,TX,77016,"$234,900",3,2,"1,390",29.866146,-95.30749,New construction,https://www.zillow.com/homedetails/10546-Bucknell-Rd-Houston-TX-77016/27949371_zpid/,06-23-2022_21:17:09,27949371,2 days on Zillow
2323 Friarwood Trl,Kingwood,TX,77339,"$260,000",3,2,"1,691",30.076199,-95.20539,House for sale,https://www.zillow.com/homedetails/2323-Friarwood-Trl-Kingwood-TX-77339/28523439_zpid/,06-23-2022_21:17:09,28523439,3 days on Zillow
1403 Blalock Rd APT 1,Houston,TX,77055,"$165,000",2,2,"1,276",29.795202,-95.52391,Condo for sale,https://www.zillow.com/homedetails/1403-Blalock-Rd-APT-1-Houston-TX-77055/28119751_zpid/,06-23-2022_21:17:09,28119751,3 days on Zillow
903 Boundary St,Houston,TX,77009,"$980,000",,,"6,991",29.784496,-95.36269,Lot / Land for sale,https://www.zillow.com/homedetails/903-Boundary-St-Houston-TX-77009/97630122_zpid/,06-23-2022_21:17:09,97630122,3 days on Zillow
10503 Cypresswood Dr,Houston,TX,77070,"$390,000",5,4,"3,264",29.976692,-95.57857,House for sale,https://www.zillow.com/homedetails/10503-Cypresswood-Dr-Houston-TX-77070/28157835_zpid/,06-23-2022_21:17:09,28157835,3 days on Zillow
15511 Liberty Pine Ln,Houston,TX,77049,"$349,000",5,4,"3,320",29.830936,-95.166435,House for sale,https://www.zillow.com/homedetails/15511-Liberty-Pine-Ln-Houston-TX-77049/80578701_zpid/,06-23-2022_21:17:09,80578701,3 days on Zillow
8634 Lake Crystal Dr,Houston,TX,77095,"$360,000",3,3,"2,007",29.907454,-95.64238,House for sale,https://www.zillow.com/homedetails/8634-Lake-Crystal-Dr-Houston-TX-77095/28426149_zpid/,06-23-2022_21:17:09,28426149,3 days on Zillow
1115 Saint Andrews Rd,Humble,TX,77339,"$290,000",4,2,"1,857",30.042706,-95.23944,House for sale,https://www.zillow.com/homedetails/1115-Saint-Andrews-Rd-Humble-TX-77339/28108509_zpid/,06-23-2022_21:17:09,28108509,3D Homes Icon3D Tour
6419 Belarbor St,Houston,TX,77087,"$199,000",3,1,"1,240",29.666199,-95.31438,House for sale,https://www.zillow.com/homedetails/6419-Belarbor-St-Houston-TX-77087/27997457_zpid/,06-23-2022_21:17:09,27997457,3D Homes Icon3D Tour
2702 Church Wood Dr,Houston,TX,77082,"$429,900",4,4,"2,217",29.732908,-95.58838,House for sale,https://www.zillow.com/homedetails/2702-Church-Wood-Dr-Houston-TX-77082/243978772_zpid/,06-23-2022_21:17:09,243978772,"Price cut: $3,000 (Jun 20)"
4252 Law St,Houston,TX,77005,"$600,000",2,3,"2,037",29.724667,-95.44702,Townhouse for sale,https://www.zillow.com/homedetails/4252-Law-St-Houston-TX-77005/55473929_zpid/,06-23-2022_21:17:09,55473929,3 days on Zillow
3202 Chalfont Dr,Houston,TX,77066,"$220,000",3,3,"2,148",29.949123,-95.47161,House for sale,https://www.zillow.com/homedetails/3202-Chalfont-Dr-Houston-TX-77066/28410648_zpid/,06-23-2022_21:17:09,28410648,3 days on Zillow
4203 Canterwood Dr,Houston,TX,77068,"$720,000",5,4,"6,000",30.003647,-95.50379,House for sale,https://www.zillow.com/homedetails/4203-Canterwood-Dr-Houston-TX-77068/28269961_zpid/,06-23-2022_21:17:09,28269961,3 days on Zillow
2315 Chew St,Houston,TX,77020,"$320,000",4,2,835,29.78276,-95.31529,Multi-family home for sale,https://www.zillow.com/homedetails/2315-Chew-St-Houston-TX-77020/27746920_zpid/,06-23-2022_21:17:09,27746920,"Price cut: $5,000 (Jun 20)"
10003 Pine Forest Rd,Houston,TX,77042,"$720,000",4,3,"2,575",29.75548,-95.54886,House for sale,https://www.zillow.com/homedetails/10003-Pine-Forest-Rd-Houston-TX-77042/28069078_zpid/,06-23-2022_21:17:09,28069078,3 days on Zillow
226 W 24th St,Houston,TX,77008,"$565,000",2,2,"1,078",29.807728,-95.40045,House for sale,https://www.zillow.com/homedetails/226-W-24th-St-Houston-TX-77008/27759266_zpid/,06-23-2022_21:17:09,27759266,3 days on Zillow
0 Loma Vista St,Houston,TX,77085,"$98,900",,,"7,688",,,Lot / Land for sale,https://www.zillow.com/homedetails/0-Loma-Vista-St-Houston-TX-77085/2067994617_zpid/,06-23-2022_21:17:09,2067994617,3 days on Zillow
917 W 21st St UNIT C,Houston,TX,77008,"$380,000",3,3,"1,930",29.805033,-95.41525,House for sale,https://www.zillow.com/homedetails/917-W-21st-St-UNIT-C-Houston-TX-77008/80543972_zpid/,06-23-2022_21:17:09,80543972,Open: Sat. 1-4pm
2720 Grand Fountains Dr #G,Houston,TX,77054,"$469,990",3,4,"1,914",29.66844,-95.42408,New construction,https://www.zillow.com/homedetails/2720-Grand-Fountains-Dr-G-Houston-TX-77054/2062699795_zpid/,06-23-2022_21:17:09,2062699795,3 days on Zillow
15327 Climbing Branch Dr,Houston,TX,77068,"$550,000",4,4,"4,541",30.010054,-95.48332,House for sale,https://www.zillow.com/homedetails/15327-Climbing-Branch-Dr-Houston-TX-77068/52413111_zpid/,06-23-2022_21:17:09,52413111,Open: Sat. 2-4pm
1613 Milby St #B,Houston,TX,77003,"$445,000",3,4,"1,892",29.73755,-95.34347,Townhouse for sale,https://www.zillow.com/homedetails/1613-Milby-St-B-Houston-TX-77003/251337014_zpid/,06-23-2022_21:17:09,251337014,3 days on Zillow
1450 Lawson St,Houston,TX,77023,"$389,999",3,2,"1,890",29.728106,-95.32918,House for sale,https://www.zillow.com/homedetails/1450-Lawson-St-Houston-TX-77023/27821067_zpid/,06-23-2022_21:17:09,27821067,3 days on Zillow
5844 Larkin St,Houston,TX,77007,"$450,000",3,3,"2,294",29.77933,-95.42799,House for sale,https://www.zillow.com/homedetails/5844-Larkin-St-Houston-TX-77007/80548107_zpid/,06-23-2022_21:17:09,80548107,Open: Sat. 1-3pm
10738 Fallsbridge Dr,Houston,TX,77065,"$415,000",4,3,"3,212",29.926785,-95.617386,House for sale,https://www.zillow.com/homedetails/10738-Fallsbridge-Dr-Houston-TX-77065/28546335_zpid/,06-23-2022_21:17:09,28546335,3 days on Zillow
5 Rollingwood Dr,Houston,TX,77080,"$1,600,000",4,4,"3,222",29.79536,-95.53516,House for sale,https://www.zillow.com/homedetails/5-Rollingwood-Dr-Houston-TX-77080/80543559_zpid/,06-23-2022_21:17:09,80543559,3 days on Zillow
13015 Bassford Dr,Houston,TX,77099,"$236,900",3,2,"1,653",29.6764,-95.610374,House for sale,https://www.zillow.com/homedetails/13015-Bassford-Dr-Houston-TX-77099/28277867_zpid/,06-23-2022_21:17:09,28277867,Open: Sat. 11am-3pm
1107 Stonecrest Dr,Houston,TX,77018,"$315,000",3,2,"1,125",29.814173,-95.420715,House for sale,https://www.zillow.com/homedetails/1107-Stonecrest-Dr-Houston-TX-77018/27998914_zpid/,06-23-2022_21:17:09,27998914,3 days on Zillow
1420 Buttercup Ln,Humble,TX,77339,"$695,000",4,5,"4,226",30.03772,-95.227615,House for sale,https://www.zillow.com/homedetails/1420-Buttercup-Ln-Humble-TX-77339/28084990_zpid/,06-23-2022_21:17:09,28084990,"Price cut: $30,000 (Jun 20)"
3466 Simmons St,Houston,TX,77004,"$190,000",2,2,"1,050",29.72682,-95.351585,House for sale,https://www.zillow.com/homedetails/3466-Simmons-St-Houston-TX-77004/27764572_zpid/,06-23-2022_21:17:09,27764572,3 days on Zillow
1000 Yale St,Houston,TX,77008,"$415,000",3,4,"1,767",29.788965,-95.39869,Townhouse for sale,https://www.zillow.com/homedetails/1000-Yale-St-Houston-TX-77008/68427709_zpid/,06-23-2022_21:17:09,68427709,3 days on Zillow
4712 Caroline St,Houston,TX,77004,"$485,000",3,3,"2,498",29.730406,-95.382484,House for sale,https://www.zillow.com/homedetails/4712-Caroline-St-Houston-TX-77004/84010064_zpid/,06-23-2022_21:17:09,84010064,Open: Sat. 12-4pm
8134 Ivan Reid Dr,Houston,TX,77040,"$338,000",4,3,"3,105",29.89116,-95.528435,House for sale,https://www.zillow.com/homedetails/8134-Ivan-Reid-Dr-Houston-TX-77040/28220024_zpid/,06-23-2022_21:17:09,28220024,3D Homes Icon3D Tour
4414 Old Yale St,Houston,TX,77018,"$1,600,000",,,,29.829063,-95.40234,Lot / Land for sale,https://www.zillow.com/homedetails/4414-Old-Yale-St-Houston-TX-77018/2084008509_zpid/,06-23-2022_21:17:09,2084008509,3 days on Zillow
12610 Boheme Dr,Houston,TX,77024,"$3,195,000",5,6,"6,029",29.768112,-95.5541,House for sale,https://www.zillow.com/homedetails/12610-Boheme-Dr-Houston-TX-77024/28010277_zpid/,06-23-2022_21:17:09,28010277,Open: Sun. 12-2pm
